"I1p","Points:0","Points:1","Points:2"
0.19829,19.677,-10.145,-42.711
0.23855,16.777,-10.184,-42.849
0.24048,13.877,-10.206,-43
0.051426,24.879,-2.0063,-36.985
0.088382,21.889,-2.0337,-36.741
0.037384,27.54,-1.9597,-39.905
0.068508,24.812,-2.0008,-39.66
0.11947,21.979,-2.0273,-39.484
0.050843,27.578,-1.9371,-42.502
0.091937,24.853,-1.9881,-42.279
0.16257,22.105,-2.0166,-42.169
0.048454,25.197,-6.0266,-36.955
0.084216,22.193,-6.0985,-36.806
0.035415,27.925,-5.9013,-39.871
0.066313,25.123,-6.0071,-39.691
0.11423,22.234,-6.078,-39.596
0.050619,27.999,-5.8399,-42.538
0.090066,25.157,-5.9707,-42.372
0.15224,22.321,-6.0469,-42.344
0.043915,25.601,-10.057,-37.037
0.077992,22.49,-10.162,-36.948
0.028596,28.554,-9.86,-39.969
0.062061,25.542,-10.021,-39.832
0.10651,22.526,-10.127,-39.791
0.045414,28.663,-9.775,-42.708
0.084348,25.579,-9.9667,-42.58
0.14033,22.602,-10.079,-42.605
0.14693,74.483,-2.0418,-164.48
0.14477,73.902,-2.0401,-159.78
0.14818,73.413,-2.0221,-154.77
0.17895,69.348,-2.0577,-163.96
0.17075,69.218,-2.0561,-159.66
0.16783,68.86,-2.0534,-155.41
0.1862,64.674,-2.0604,-163.5
0.22423,64.699,-2.0652,-159.48
0.20813,64.528,-2.0657,-155.48
0.14312,74.304,-6.1816,-164.22
0.14312,73.816,-6.1808,-159.6
0.14489,73.462,-6.1328,-154.67
0.15889,69.431,-6.2024,-163.87
0.15665,69.294,-6.2,-159.61
0.15717,68.908,-6.1939,-155.47
0.20035,64.945,-6.2101,-163.49
0.20068,64.866,-6.2191,-159.47
0.1771,64.572,-6.2203,-155.52
0.13708,74.395,-10.354,-163.99
0.13776,73.994,-10.345,-159.39
0.14147,73.751,-10.287,-154.47
0.1458,69.553,-10.376,-163.81
0.14616,69.421,-10.372,-159.54
0.14817,69.032,-10.363,-155.41
0.20015,65.115,-10.39,-163.52
0.184,64.999,-10.397,-159.47
0.15879,64.654,-10.397,-155.52
0.19527,72.821,-2.0763,-176.78
0.16005,73.129,-2.0662,-172.85
0.14843,74.123,-2.0448,-168.84
0.11655,68.3,-2.0778,-176.44
0.1936,68.493,-2.0694,-172.31
0.20547,69.01,-2.0606,-168.16
0.020948,63.604,-2.0583,-171.8
0.086173,64.114,-2.0526,-167.55
0.16702,72.837,-6.2451,-176.81
0.14724,73.044,-6.2245,-172.8
0.14108,73.941,-6.1816,-168.61
0.14093,68.459,-6.2531,-176.52
0.19331,68.627,-6.2301,-172.35
0.18543,69.11,-6.2077,-168.12
0.023038,63.876,-6.27,-176.33
0.045273,63.98,-6.2186,-172
0.11848,64.459,-6.1965,-167.65
0.14626,72.916,-10.427,-176.83
0.13614,73.09,-10.406,-172.76
0.1337,73.97,-10.362,-168.44
0.15687,68.577,-10.438,-176.61
0.18918,68.74,-10.411,-172.39
0.16989,69.222,-10.384,-168.1
0.031738,64.009,-10.461,-176.58
0.063718,64.155,-10.406,-172.18
0.13769,64.647,-10.38,-167.74
0.10938,73.099,-2.0717,-188.52
0.17632,72.902,-2.0758,-184.67
0.21237,72.797,-2.078,-180.73
0.020097,68.701,-2.0795,-184.61
0.047225,68.393,-2.0811,-180.55
0.14291,73.353,-6.2372,-188.39
0.18525,73.113,-6.2453,-184.63
0.19006,72.917,-6.2491,-180.75
0.025039,69.398,-6.2561,-188.42
0.039792,68.933,-6.2606,-184.62
0.075743,68.597,-6.2637,-180.6
0.16066,73.492,-10.419,-188.42
0.18417,73.249,-10.429,-184.66
0.1738,73.031,-10.432,-180.78
0.033952,69.507,-10.442,-188.53
0.053066,69.06,-10.448,-184.72
0.097433,68.721,-10.451,-180.71
0.025541,-8.4483,-2.0379,-28.673
0.052775,-8.8749,-6.1134,-29.059
0.029537,-8.6505,-6.0605,-32.355
0.046314,-9.2818,-10.19,-29.437
0.023596,-9.0886,-10.115,-32.788
0.25451,0.60402,-2.0695,-28.089
0.10802,-2.38,-2.0608,-28.279
0.043586,-5.3983,-2.0502,-28.479
0.16544,0.94662,-2.0616,-31.204
0.067196,-2.0451,-2.0504,-31.436
0.033891,-5.084,-2.0362,-31.682
0.10164,1.3194,-2.0523,-34.312
0.048093,-1.6771,-2.038,-34.603
0.02703,-4.758,-2.0198,-34.91
0.23319,0.34663,-6.2004,-28.443
0.1397,-2.718,-6.1765,-28.656
0.094196,-5.7945,-6.1475,-28.868
0.1706,0.64389,-6.1775,-31.577
0.10799,-2.4308,-6.147,-31.848
0.076069,-5.5312,-6.1086,-32.119
0.12819,0.9636,-6.151,-34.706
0.088402,-2.1265,-6.1126,-35.048
0.05561,-5.2774,-6.0639,-35.392
0.22316,0.12162,-10.319,-28.769
0.16362,-3.0137,-10.284,-29.005
0.11173,-6.1505,-10.241,-29.233
0.17984,0.38635,-10.284,-31.933
0.13358,-2.7598,-10.239,-32.233
0.082294,-5.9206,-10.184,-32.529
0.1494,0.67169,-10.243,-35.092
0.10863,-2.4935,-10.188,-35.469
0.054019,-5.7072,-10.119,-35.847
0.2092,9.485,-2.0816,-27.7
0.34651,6.516,-2.0804,-27.775
0.26912,9.794,-2.0774,-30.729
0.36446,3.9075,-2.0699,-30.998
0.337,10.1,-2.0729,-33.712
0.23234,4.2709,-2.0628,-34.057
0.19787,9.5252,-6.2332,-27.947
0.28146,6.4574,-6.2299,-28.069
0.38781,3.4024,-6.2186,-28.242
0.24499,9.7831,-6.2207,-30.972
0.33161,6.741,-6.215,-31.121
0.32868,3.6983,-6.2004,-31.329
0.27841,10.05,-6.2067,-33.968
0.36941,7.0399,-6.1984,-34.151
0.2269,4.0146,-6.1798,-34.401
0.18316,9.5389,-10.367,-28.181
0.23999,6.3919,-10.363,-28.339
0.36661,3.2555,-10.346,-28.542
0.21759,9.7696,-10.347,-31.227
0.29466,6.6451,-10.339,-31.413
0.30828,3.5197,-10.317,-31.653
0.23416,10.013,-10.323,-34.251
0.34609,6.9165,-10.312,-34.467
0.21559,3.8051,-10.285,-34.751
0.068165,18.715,-2.0608,-28.002
0.10044,15.554,-2.0724,-27.8
0.15953,12.484,-2.0791,-27.704
0.084019,18.803,-2.0588,-30.914
0.13599,15.748,-2.0698,-30.761
0.20316,12.752,-2.0758,-30.702
0.11125,18.847,-2.0561,-33.761
0.1831,15.912,-2.0669,-33.657
0.24576,13.003,-2.0721,-33.644
0.062326,18.955,-6.1797,-28.027
0.095915,15.761,-6.2094,-27.918
0.14018,12.62,-6.2268,-27.893
0.079282,19.034,-6.1713,-30.964
0.12545,15.917,-6.2003,-30.887
0.17937,12.837,-6.2162,-30.891
0.10499,19.107,-6.1607,-33.863
0.16242,16.07,-6.1895,-33.822
0.22212,13.056,-6.2041,-33.858
0.055627,19.156,-10.296,-28.112
0.088155,15.911,-10.336,-28.061
0.1284,12.708,-10.359,-28.085
0.072298,19.236,-10.278,-31.078
0.1155,16.055,-10.318,-31.056
0.16512,12.903,-10.341,-31.107
0.097203,19.319,-10.257,-34.017
0.14834,16.203,-10.297,-34.026
0.20243,13.105,-10.319,-34.104
0.041121,21.947,-2.0435,-28.278
0.020657,25.084,-2.017,-31.479
0.053052,21.926,-2.0417,-31.157
0.036184,24.973,-2.0124,-34.266
0.067598,21.877,-2.0385,-33.969
0.035691,22.199,-6.1355,-28.211
0.048286,22.184,-6.1269,-31.12
0.032973,25.267,-6.0467,-34.189
0.063012,22.179,-6.1146,-33.985
0.029253,22.445,-10.235,-28.232
0.043024,22.445,-10.216,-31.172
0.027266,25.642,-10.093,-34.22
0.057581,22.464,-10.191,-34.079
0.089939,85.48,-2.0773,-189.34
0.092722,85.689,-2.0717,-185.13
0.091765,86.218,-2.0542,-180.49
0.1142,81.266,-2.0749,-189.18
0.11027,81.348,-2.0701,-185.07
0.11247,81.416,-2.0663,-180.97
0.19105,77.104,-2.0711,-188.96
0.15163,77.09,-2.0723,-184.91
0.13302,77.055,-2.0731,-180.94
0.086209,85.612,-6.2379,-189.21
0.088866,85.83,-6.227,-185.03
0.085939,86.403,-6.1934,-180.38
0.1059,81.419,-6.234,-189.06
0.10544,81.522,-6.2267,-185
0.10845,81.54,-6.2219,-181.02
0.15676,77.294,-6.2298,-188.83
0.12853,77.282,-6.2338,-184.86
0.12223,77.179,-6.2369,-180.98
0.082326,85.709,-10.406,-189.15
0.08518,85.949,-10.396,-184.96
0.081247,86.581,-10.363,-180.29
0.099256,81.532,-10.405,-189.02
0.10032,81.648,-10.401,-184.96
0.1046,81.667,-10.398,-180.98
0.13303,77.423,-10.405,-188.82
0.11511,77.414,-10.412,-184.85
0.11317,77.293,-10.416,-180.97
0.097595,85.566,-2.0718,-201.14
0.090794,85.445,-2.0746,-197.31
0.088062,85.415,-2.0778,-193.37
0.1761,81.574,-2.067,-201.08
0.14918,81.182,-2.0704,-197.21
0.12585,81.154,-2.075,-193.21
0.071805,77.383,-2.0544,-202.15
0.12414,76.637,-2.0558,-197.3
0.1865,76.744,-2.0638,-192.98
0.088876,85.608,-6.2345,-200.92
0.085647,85.494,-6.2367,-197.17
0.084267,85.498,-6.2398,-193.25
0.14178,81.559,-6.2303,-200.94
0.12311,81.222,-6.2304,-197.13
0.1107,81.252,-6.2345,-193.12
0.095484,77.402,-6.2198,-202.21
0.14123,76.758,-6.2083,-197.4
0.17576,76.929,-6.2155,-192.96
0.08318,85.632,-10.413,-200.89
0.080788,85.535,-10.411,-197.12
0.079837,85.567,-10.41,-193.2
0.12157,81.563,-10.415,-200.96
0.10713,81.264,-10.407,-197.14
0.10085,81.335,-10.405,-193.09
0.10685,77.342,-10.409,-202.41
0.15003,76.811,-10.388,-197.53
0.16342,77.039,-10.39,-193
0.060286,-9.2314,-2.0641,-19.07
0.024992,-12.485,-2.0521,-19.372
0.039703,-9.0156,-2.0578,-22.289
0.020652,-12.185,-2.0435,-22.548
0.031235,-8.7486,-2.05,-25.487
0.12465,-9.7127,-6.19,-19.35
0.05923,-12.945,-6.157,-19.598
0.097246,-9.4688,-6.1703,-22.594
0.038514,-12.663,-6.1309,-22.822
0.075591,-9.178,-6.147,-25.818
0.021171,-12.32,-6.1065,-26.007
0.14371,-10.074,-10.313,-19.593
0.047898,-13.337,-10.264,-19.835
0.10602,-9.8459,-10.279,-22.88
0.027028,-13.084,-10.221,-23.109
0.074433,-9.5678,-10.24,-26.147
0.40412,-3.2161,-2.0792,-18.888
0.19455,-6.1503,-2.0727,-18.925
0.27654,-2.9709,-2.0749,-22
0.11119,-5.9546,-2.0674,-22.121
0.37389,0.28258,-2.0761,-24.979
0.17993,-2.688,-2.0689,-25.132
0.064534,-5.6952,-2.0603,-25.3
0.40366,-0.49196,-6.2434,-19.139
0.34597,-3.5218,-6.2303,-19.185
0.20886,-6.5791,-6.2132,-19.224
0.40795,-0.22023,-6.2336,-22.212
0.25124,-3.2733,-6.2175,-22.324
0.15298,-6.3472,-6.197,-22.438
0.33013,0.059717,-6.2192,-25.317
0.18714,-3.0011,-6.1998,-25.481
0.1169,-6.0769,-6.1762,-25.646
0.38222,-0.64388,-10.39,-19.37
0.32485,-3.7572,-10.371,-19.424
0.22892,-6.8881,-10.346,-19.468
0.38725,-0.39336,-10.372,-22.478
0.24699,-3.5253,-10.349,-22.601
0.18067,-6.6685,-10.319,-22.722
0.3063,-0.13735,-10.349,-25.614
0.20062,-3.2719,-10.321,-25.793
0.14295,-6.4117,-10.285,-25.968
0.084728,8.5353,-2.0887,-18.639
0.12685,5.5212,-2.0892,-18.699
0.24675,2.5817,-2.0876,-18.783
0.11488,8.8848,-2.0879,-21.679
0.20173,5.8714,-2.088,-21.72
0.35083,2.9101,-2.0855,-21.802
0.16335,9.1858,-2.0855,-24.682
0.26468,6.1926,-2.085,-24.735
0.084714,8.6828,-6.2565,-18.769
0.10575,5.5866,-6.2576,-18.896
0.2275,2.5379,-6.2527,-19.04
0.10804,8.9975,-6.2522,-21.853
0.17355,5.8968,-6.2522,-21.953
0.29434,2.831,-6.2455,-22.086
0.14841,9.2682,-6.2442,-24.907
0.23557,6.1799,-6.2428,-25.01
0.36182,3.1159,-6.2339,-25.156
0.08001,8.759,-10.41,-18.913
0.094576,5.5967,-10.411,-19.075
0.2018,2.4706,-10.403,-19.251
0.10013,9.0566,-10.4,-22.029
0.15607,5.8849,-10.399,-22.166
0.26107,2.7402,-10.389,-22.33
0.13779,9.3071,-10.385,-25.115
0.20753,6.1432,-10.383,-25.255
0.33491,2.9988,-10.37,-25.43
0.044618,18.209,-2.0693,-18.986
0.065077,14.887,-2.0792,-18.778
0.080709,11.658,-2.0854,-18.661
0.050601,18.383,-2.0669,-22.019
0.071922,15.128,-2.0779,-21.814
0.090281,11.967,-2.0847,-21.707
0.057925,18.577,-2.0635,-25.037
0.082176,15.35,-2.0752,-24.817
0.11507,12.226,-2.0824,-24.704
0.036552,18.571,-6.206,-19.006
0.057824,15.169,-6.2317,-18.831
0.076081,11.869,-6.2481,-18.742
0.043378,18.713,-6.1983,-22.041
0.064807,15.394,-6.2263,-21.891
0.086634,12.157,-6.244,-21.826
0.051187,18.85,-6.1887,-25.053
0.076569,15.589,-6.2183,-24.92
0.10773,12.398,-6.2365,-24.872
0.028477,18.803,-10.342,-19.05
0.051043,15.354,-10.377,-18.911
0.069575,12.003,-10.4,-18.853
0.036615,18.94,-10.328,-22.094
0.057555,15.573,-10.366,-21.989
0.079849,12.28,-10.389,-21.964
0.045088,19.06,-10.312,-25.117
0.068767,15.755,-10.352,-25.04
0.099451,12.506,-10.375,-25.039
0.020209,21.726,-2.0505,-22.31
0.03012,21.891,-2.0465,-25.331
0.023453,22.175,-6.1459,-25.261
0.023733,97.906,-2.0834,-201.93
0.025585,97.916,-2.0827,-197.93
0.027121,97.922,-2.0824,-193.93
0.046544,93.726,-2.0827,-201.78
0.050395,93.753,-2.0813,-197.77
0.053095,93.762,-2.0811,-193.78
0.066087,89.579,-2.0785,-201.56
0.066781,89.599,-2.0785,-197.56
0.069799,89.601,-2.0797,-193.57
0.020936,97.893,-6.2498,-201.92
0.022387,97.921,-6.2488,-197.92
0.023392,97.939,-6.2487,-193.93
0.041689,93.694,-6.2482,-201.73
0.044872,93.768,-6.2463,-197.72
0.047559,93.809,-6.2466,-193.74
0.062742,89.57,-6.2421,-201.42
0.063368,89.635,-6.242,-197.46
0.066298,89.669,-6.2436,-193.49
0.020773,97.892,-10.416,-201.92
0.021711,97.926,-10.416,-197.91
0.022426,97.952,-10.416,-193.92
0.039153,93.696,-10.414,-201.71
0.041973,93.786,-10.414,-197.69
0.044522,93.844,-10.415,-193.71
0.059826,89.585,-10.412,-201.38
0.060697,89.667,-10.412,-197.41
0.063892,89.723,-10.412,-193.44
0.021623,97.884,-2.0831,-205.94
0.046663,93.241,-2.0705,-213.93
0.04273,93.344,-2.0758,-209.83
0.043528,93.551,-2.0811,-205.79
0.1164,88.242,-2.0654,-213.9
0.089949,88.497,-2.0664,-209.62
0.073328,89.049,-2.0736,-205.51
0.039784,93.226,-6.2338,-213.95
0.038589,93.297,-6.2389,-209.86
0.039541,93.491,-6.2456,-205.77
0.085423,88.546,-6.2458,-213.91
0.075838,88.668,-6.2323,-209.71
0.067526,89.093,-6.2351,-205.48
0.020105,97.831,-10.415,-205.93
0.036692,93.253,-10.412,-213.97
0.036509,93.303,-10.411,-209.87
0.037307,93.487,-10.413,-205.77
0.075339,88.615,-10.437,-214.01
0.068281,88.722,-10.414,-209.78
0.063476,89.119,-10.408,-205.49
0.062207,93.265,-2.0464,-226.76
0.058077,93.19,-2.0587,-222.4
0.053079,93.18,-2.0649,-218.11
0.088452,88.62,-2.0789,-227.12
0.14364,88.602,-2.0635,-222.53
0.14189,88.292,-2.0642,-218.15
0.039472,93.492,-6.2377,-226.29
0.039975,93.395,-6.2278,-222.2
0.04141,93.273,-6.229,-218.05
0.10978,89.115,-6.3177,-226.61
0.12625,89.083,-6.265,-222.3
0.098357,88.724,-6.2559,-218.04
0.029855,93.595,-10.458,-226.22
0.031882,93.498,-10.423,-222.13
0.036011,93.337,-10.414,-218.04
0.10111,89.18,-10.547,-226.63
0.11078,89.204,-10.478,-222.28
0.081501,88.815,-10.457,-218.09
0.072874,-13.587,-2.0804,-6.8322
0.065817,-14.383,-2.0843,-4.1024
0.04617,-15.551,-2.0826,-1.3752
0.15579,-13.899,-6.2384,-6.9645
0.13874,-14.743,-6.2509,-4.149
0.092992,-16.065,-6.2499,-1.3721
0.029845,-17.849,-6.2043,-7.5018
0.022056,-18.831,-6.2347,-4.5606
0.15676,-14.193,-10.393,-7.039
0.13286,-15.054,-10.413,-4.1908
0.084501,-16.408,-10.418,-1.3851
0.059918,-13.22,-2.0688,-9.7953
0.20662,-9.5301,-2.0699,-12.58
0.040693,-13.053,-2.0624,-12.997
0.10612,-9.4419,-2.0683,-15.864
0.030196,-12.794,-2.0587,-16.201
0.13582,-13.552,-6.2128,-9.9309
0.027644,-17.476,-6.1585,-10.434
0.25163,-9.913,-6.2164,-12.701
0.10431,-13.421,-6.1946,-13.104
0.023208,-17.027,-6.1487,-13.501
0.1691,-9.8953,-6.2056,-16.068
0.080724,-13.204,-6.1791,-16.349
0.13893,-13.856,-10.362,-10.034
0.2726,-10.185,-10.367,-12.83
0.10418,-13.748,-10.334,-13.236
0.19421,-10.222,-10.342,-16.255
0.073931,-13.561,-10.303,-16.528
0.084601,-1.0814,-2.0839,-10.213
0.30857,-3.5249,-2.0828,-9.729
0.22506,-0.85945,-2.0847,-12.939
0.39597,-0.59553,-2.085,-15.851
0.31604,-6.3236,-2.0754,-15.744
0.077285,-1.1382,-6.2502,-10.304
0.25992,-3.6483,-6.2476,-9.8036
0.2091,-0.99044,-6.25,-13.153
0.32807,-0.75426,-6.2483,-16.113
0.29075,-6.7476,-6.2239,-15.983
0.064769,-1.1721,-10.414,-10.352
0.22743,-3.7084,-10.411,-9.8489
0.18464,-1.0803,-10.409,-13.283
0.40857,-6.945,-10.386,-12.771
0.30071,-0.88126,-10.401,-16.301
0.29356,-7.0254,-10.368,-16.173
0.069816,6.2989,-2.0825,-8.9755
0.046135,3.8565,-2.0844,-9.6883
0.037911,1.4074,-2.0844,-10.199
0.071647,7.4246,-2.0839,-12.341
0.05525,4.576,-2.0867,-12.657
0.062587,1.8435,-2.0864,-12.905
0.075034,8.0867,-2.0874,-15.543
0.073699,5.108,-2.0887,-15.674
0.1458,2.2334,-2.0877,-15.804
0.064659,6.4109,-6.2496,-8.9977
0.037859,3.9301,-6.2521,-9.7401
0.030062,1.4215,-6.2517,-10.282
0.071786,7.6391,-6.2522,-12.4
0.048167,4.7135,-6.2561,-12.783
0.057253,1.8595,-6.2545,-13.097
0.075329,8.272,-6.2565,-15.635
0.063361,5.2146,-6.2586,-15.838
0.13667,2.2215,-6.2554,-16.035
0.059532,6.4495,-10.417,-9.0287
0.032568,3.9484,-10.418,-9.7776
0.023186,1.4151,-10.417,-10.328
0.068931,7.7231,-10.418,-12.48
0.044007,4.7499,-10.419,-12.882
0.050034,1.8365,-10.415,-13.218
0.072234,8.3593,-10.416,-15.747
0.057844,5.2428,-10.417,-15.981
0.12115,2.1766,-10.412,-16.207
0.095667,9.7099,-2.0781,-8.8934
0.077095,10.688,-2.0793,-12.33
0.076824,11.264,-2.0837,-15.553
0.058425,13.996,-2.0745,-9.5276
0.059273,14.331,-2.0754,-12.62
0.061127,14.634,-2.0783,-15.719
0.031936,18.016,-2.0707,-9.9265
0.035224,18.035,-2.07,-12.931
0.039408,18.099,-2.0702,-15.961
0.088463,9.8714,-6.2419,-8.9547
0.072366,10.925,-6.2433,-12.369
0.071905,11.492,-6.248,-15.601
0.051234,14.192,-6.2324,-9.614
0.051461,14.57,-6.2317,-12.655
0.053536,14.901,-6.2333,-15.747
0.023776,18.205,-6.2199,-9.9629
0.026486,18.298,-6.2149,-12.939
0.030697,18.43,-6.2113,-15.966
0.081529,9.9522,-10.411,-9
0.066572,11.048,-10.41,-12.438
0.065647,11.627,-10.406,-15.689
0.045063,14.315,-10.398,-9.6667
0.045113,14.724,-10.392,-12.711
0.046906,15.078,-10.386,-15.812
0.022071,18.644,-10.355,-16.002
0.16487,10.743,-2.0841,-1.2313
0.15031,10.315,-2.0841,-3.6633
0.11871,9.4553,-2.0815,-5.9249
0.05504,14.555,-2.0842,-1.3181
0.056408,14.248,-2.0833,-3.9572
0.057877,13.951,-2.0785,-6.6358
0.025275,18.41,-2.0826,-1.3901
0.026934,18.245,-2.0795,-4.1798
0.029205,18.082,-2.0746,-7.0084
0.14831,10.762,-6.2509,-1.2511
0.13442,10.362,-6.2505,-3.7186
0.1067,9.5256,-6.2466,-6.0005
0.049673,14.601,-6.2506,-1.3522
0.050345,14.353,-6.2478,-4.0501
0.051534,14.096,-6.2394,-6.7567
0.020118,18.364,-6.2395,-4.2322
0.021874,18.225,-6.229,-7.0689
0.13599,10.772,-10.417,-1.2573
0.12275,10.386,-10.416,-3.7357
0.097395,9.565,-10.413,-6.0259
0.043669,14.625,-10.415,-1.3627
0.044297,14.414,-10.411,-4.0801
0.045433,14.186,-10.405,-6.8016
0.035324,89.495,-2.1384,-232.38
0.058209,93.576,-2.0499,-231.11
0.058686,90,-6.4402,-231.15
0.044377,93.798,-6.2969,-230.03
0.049187,90.042,-10.675,-231.64
0.042121,93.883,-10.542,-230.09
0.031343,94.449,-6.3839,-233.12
0.025631,94.157,-2.1132,-235.2
0.025258,94.488,-10.611,-234.01
0.06773,93.739,-2.0356,-173.82
0.066925,93.795,-6.1628,-174.24
0.058531,94.315,-10.297,-173.16
0.060509,93.137,-6.1285,-169.18
0.021579,84.36,-2.0765,-222.35
0.057754,85.145,-6.3278,-222.18
0.06154,85.081,-10.554,-222.35
0.14126,78.453,-2.0106,-160.16
0.16126,79.067,-1.9522,-155.47
0.13556,78.149,-6.1519,-159.81
0.15268,78.655,-6.0314,-155.12
0.13188,78.607,-10.302,-159.37
0.13761,79.628,-10.167,-154.69
0.15157,78.903,-1.9161,-148.29
0.15079,77.968,-5.9331,-148.43
0.11958,79.775,-10.011,-147.27
0.11954,78.332,-5.9281,-142.83
0.097102,84.286,-5.8979,-149.43
0.1983,65.528,-2.0037,-134.67
0.2196,66.202,-1.9485,-130.06
0.18234,65.179,-6.129,-134.35
0.19383,65.766,-6.0169,-129.78
0.17214,65.595,-10.27,-133.95
0.16914,66.721,-10.147,-129.42
0.15417,66.341,-1.8962,-123.05
0.16381,65.506,-5.8886,-123.32
0.11513,67.402,-9.9634,-122.23
0.098584,66.25,-5.8698,-117.81
0.080313,71.522,-5.8863,-124.33
0.020098,30.367,-1.8326,-42.861
0.17749,53.646,-5.959,-104.36
0.060869,29.41,-1.833,-47.642
0.034622,30.213,-1.8062,-45.297
0.059029,30.099,-5.5668,-47.781
0.030783,30.876,-5.503,-45.331
0.048824,31.222,-9.3644,-48.125
0.28329,40.856,-2.0127,-95.707
0.31099,41.582,-1.9626,-91.051
0.24614,40.541,-6.1475,-95.638
0.2665,41.182,-6.0594,-91.027
0.22626,40.923,-10.288,-95.514
0.22859,42.057,-10.223,-90.981
0.24358,41.74,-1.9407,-83.922
0.24261,40.807,-6.0099,-84.449
0.1845,42.522,-10.175,-83.847
0.17315,41.396,-6.062,-79.025
0.14378,46.778,-6.0571,-85.683
0.10293,33.618,-1.6179,-58.716
0.13135,33.208,-5.131,-59.967
0.089214,35.3,-8.9256,-60.539
0.026424,35.969,-5.1062,-55.523
0.0534,37.782,-5.474,-61.938
0.35527,29.892,-1.9023,-69.611
0.30349,31.254,-1.7651,-65.024
0.29683,29.521,-5.8425,-70.198
0.27416,30.848,-5.5277,-65.822
0.25783,29.864,-9.8688,-70.681
0.23076,31.729,-9.5009,-66.627
0.050811,90.205,-14.771,-231.45
0.036663,93.975,-14.618,-229.91
0.065049,90.508,-18.932,-230.56
0.026834,94.096,-18.824,-229.4
0.050291,90.449,-23.131,-231.15
0.031144,94.117,-23.042,-229.6
0.026349,94.76,-18.873,-232.32
0.023864,94.587,-14.709,-233.77
0.021756,94.746,-23.071,-233.31
0.056261,94.422,-14.453,-173.08
0.058132,94.151,-18.683,-173.94
0.056038,94.502,-22.886,-173.18
0.055819,93.715,-18.623,-169.05
0.088213,83.64,-14.615,-218.55
0.066275,85.225,-14.652,-222.34
0.10382,84.224,-18.828,-218.19
0.077853,85.615,-18.857,-222.16
0.08452,83.849,-23.044,-218.55
0.069042,85.454,-23.067,-222.28
0.12518,78.782,-14.387,-159.17
0.13091,79.828,-14.27,-154.47
0.12019,78.649,-18.631,-159.19
0.12977,79.265,-18.559,-154.47
0.1189,79.019,-22.882,-159.04
0.12168,80.078,-22.827,-154.29
0.11288,79.996,-14.131,-146.99
0.12377,78.655,-18.482,-147.59
0.1065,80.197,-22.768,-146.8
0.097981,79.038,-18.413,-141.8
0.074755,84.979,-18.381,-148.57
0.1619,65.74,-14.358,-133.78
0.15674,66.911,-14.253,-129.25
0.15362,65.583,-18.605,-133.8
0.1534,66.335,-18.545,-129.27
0.15004,65.916,-22.868,-133.68
0.14417,67.109,-22.83,-129.14
0.10582,67.667,-14.098,-122.03
0.12548,66.323,-18.475,-122.7
0.097573,67.857,-22.793,-121.93
0.073858,67.249,-18.403,-117.04
0.061245,72.268,-18.402,-123.71
0.13474,54.385,-18.532,-103.56
0.042474,31.903,-13.337,-48.553
0.040756,32.145,-17.556,-48.997
0.034022,32.726,-21.788,-49.393
0.20999,40.99,-14.36,-95.626
0.20908,42.124,-14.32,-91.137
0.19716,40.729,-18.575,-95.921
0.19939,41.414,-18.563,-91.458
0.19289,40.945,-22.812,-96.037
0.18789,42.031,-22.826,-91.588
0.1711,42.594,-14.295,-84.048
0.18629,41.082,-18.555,-84.995
0.16254,42.442,-22.843,-84.625
0.14312,41.741,-18.577,-79.557
0.11993,47.096,-18.658,-85.903
0.085812,35.793,-12.967,-61.373
0.11226,34.683,-17.299,-62.329
0.083466,36.274,-21.62,-62.603
0.020079,38.243,-17.076,-57.847
0.053387,38.964,-17.586,-64.171
0.23092,29.965,-13.893,-71.247
0.212,31.936,-13.522,-67.352
0.21553,29.787,-18.054,-71.849
0.20255,31.437,-17.724,-67.933
0.20786,30.048,-22.258,-72.287
0.19272,32.151,-21.98,-68.51
0.048357,90.524,-27.217,-231.04
0.029663,94.158,-27.108,-229.48
0.057624,90.738,-31.374,-230.23
0.022538,94.229,-31.308,-229.03
0.040548,90.632,-35.556,-230.89
0.026272,94.221,-35.515,-229.3
0.022073,94.908,-31.331,-231.84
0.02102,94.795,-27.166,-233.15
0.05496,94.529,-27.064,-173.22
0.058245,94.233,-31.269,-174.05
0.056531,94.566,-35.47,-173.28
0.054902,93.814,-31.267,-169.22
0.084381,83.92,-27.142,-218.54
0.068499,85.53,-27.157,-222.25
0.094654,84.439,-31.332,-218.16
0.07365,85.851,-31.347,-222.06
0.072498,84.022,-35.531,-218.52
0.058841,85.636,-35.541,-222.2
0.11592,79.092,-27.038,-159.04
0.12028,80.154,-26.996,-154.28
0.11224,78.88,-31.315,-159.15
0.1223,79.503,-31.296,-154.41
0.11203,79.198,-35.592,-159.08
0.11738,80.258,-35.585,-154.31
0.10632,80.262,-26.961,-146.78
0.12002,78.859,-31.285,-147.51
0.10944,80.348,-35.583,-146.8
0.09704,79.202,-31.274,-141.69
0.077172,85.218,-31.234,-148.43
0.14658,65.965,-27.048,-133.69
0.14241,67.156,-27.021,-129.15
0.14307,65.739,-31.339,-133.83
0.14544,66.489,-31.329,-129.3
0.14336,66.027,-35.634,-133.77
0.14212,67.204,-35.633,-129.23
0.096891,67.894,-27.009,-121.95
0.12192,66.449,-31.338,-122.73
0.102,67.908,-35.649,-122.03
0.072601,67.357,-31.343,-117.06
